"station_id","station_name","address","latitude","longitude","charger_type","charger_count","ac_charger_count","dc_charger_count","status","indoor_outdoor","source","mevnet_object_id","source_url","data_date","source_data_date_original","state","state_original","pbt","pbt_code","location","proposed_charger_count","category","indoor_count","outdoor_count","network_counts","coordinate_valid","include_for_existing_coverage"
"6d65766e-6574-5000-8000-0000000003ef","Brem Mall Kepong","","3.2044611","101.6675995","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1007","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Brem Mall Kepong","8","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003f0","THE WATERFRONT @ PARKCITY","","3.1869487","101.6277335","AC Charger","2","2","0","Existing","Outdoor","MEVnet / PLANMalaysia","1008","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","THE WATERFRONT @ PARKCITY","4","Shopping Mall","0","2","{""Others"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003f1","DAMANSARA CITY MALL (DC MALL)","","3.1455193","101.6624926","AC Charger","3","3","0","Existing","Indoor","MEVnet / PLANMalaysia","1009","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","DAMANSARA CITY MALL (DC MALL)","8","Shopping Mall","3","0","{""ParkEasy"":3}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003f2","Plaza Mont Kiara","","3.1656857","101.6519562","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1010","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Plaza Mont Kiara","8","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003f3","AEON MALL Metro Prima","","3.2130859","101.6389548","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1011","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","AEON MALL Metro Prima","10","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003f4","AEON BiG Kepong","","3.214807","101.643684","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1012","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","AEON BiG Kepong","10","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003f5","United Point Mall","","3.1909351","101.6535374","DC Fast Charger","2","0","2","Existing","Outdoor","MEVnet / PLANMalaysia","1013","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-12-31","31-Dec-24","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","United Point Mall","10","Shopping Mall","0","2","{""Others"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003f6","DATARAN MAYBANK B1- ETIQA","","3.12678314","101.6774756","AC Charger","2","2","0","Existing","Indoor","MEVnet / PLANMalaysia","1014","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-15","15-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","DATARAN MAYBANK B1- ETIQA","2","Office","2","0","{""ParkEasy"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003f7","Sungai Mas Plaza","","3.2024719","101.6717983","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1015","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Sungai Mas Plaza","10","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003f8","SUNWAY PUTRA MALL","","3.166616","101.6932666","AC Charger","9","9","0","Existing","Indoor","MEVnet / PLANMalaysia","1016","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2025-05-20","20-May-25","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","SUNWAY PUTRA MALL","6","Shopping Mall","9","0","{""Gentari"":3,""Others"":6}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003f9","WORLD TRADE CENTRE KUALA LUMPUR","","3.1687333","101.6915633","AC Charger","2","2","0","Existing","Indoor","MEVnet / PLANMalaysia","1017","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-07-05","5-Jul-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","WORLD TRADE CENTRE KUALA LUMPUR","3","Convention Center","2","0","{""Zap"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003fa","WANGSA WALK MALL","","3.1985818","101.7422055","AC Charger","2","2","0","Existing","Outdoor","MEVnet / PLANMalaysia","1018","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","WANGSA WALK MALL","16","Shopping Mall","0","2","{""Others"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003fb","AEON BIG WANGSA MAJU","","3.1965219","101.7422765","DC Fast Charger","2","0","2","Existing","Indoor","MEVnet / PLANMalaysia","1019","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-03-15","15-Mar-24","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","AEON BIG WANGSA MAJU","10","Shopping Mall","2","0","{""TNBX (GoToU)"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-0000000003fc","Tunku Abdul Rahman University of Management and Technology (TAR UMT)","","3.2155573","101.7281073","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1020","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Tunku Abdul Rahman University of Management and Technology (TAR UMT)","4","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003fd","St Rosyam Mart Sdn Bhd","","3.1790639","101.7415817","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1021","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","St Rosyam Mart Sdn Bhd","4","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003fe","Titiwangsa Golf Course","","3.18","101.7127778","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1022","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Titiwangsa Golf Course","4","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-0000000003ff","AEON SUPERMARKET WANGSA MAJU","","3.2015062","101.7334973","AC Charger","2","2","0","Existing","Indoor","MEVnet / PLANMalaysia","1023","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-04-01","1-Apr-24","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","AEON SUPERMARKET WANGSA MAJU","8","Shopping Mall","2","0","{""Jomcharge"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000400","PETRONAS Setapak Indah","","3.209774","101.718189","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1024","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","PETRONAS Setapak Indah","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000401","Bangi Convention Centre","","2.9270679","101.7615517","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1025","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Perbandaran Kajang","210307","Bangi Convention Centre","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000402","Petronas Bukit Nanding","","3.0993287","101.8025496","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1026","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Perbandaran Kajang","210307","Petronas Bukit Nanding","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000403","KLGCC - KUALA LUMPUR GOLF & COUNTRY CLUB","","3.1399604","101.6407392","AC & DC Charger","8","4","4","Existing","Outdoor","MEVnet / PLANMalaysia","1027","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","KLGCC - KUALA LUMPUR GOLF & COUNTRY CLUB","3","Others","0","8","{""BMW"":2,""chargEV"":6}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000404","PETRONAS Taman Dagang","","3.1451594","101.755466","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1028","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Perbandaran Ampang Jaya","210304","PETRONAS Taman Dagang","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000405","PETRONAS - Batu 5 1/2 Jalan Cheras (NGV)","","3.0965686","101.7382422","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1029","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","PETRONAS - Batu 5 1/2 Jalan Cheras (NGV)","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000406","Petron ML5 1/4 Jalan Cheras","","3.096304","101.738315","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1030","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Petron ML5 1/4 Jalan Cheras","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000407","LOTUS'S CHERAS","","3.0994431","101.7347189","AC Charger","2","2","0","Existing","Indoor","MEVnet / PLANMalaysia","1031","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","LOTUS'S CHERAS","10","Shopping Mall","2","0","{""ChargeNGo"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000408","Shell","","3.1003664","101.7333878","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1032","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Shell","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000409","UKM Specialist Children's Hospital","","3.1020167","101.726078","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1033","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","UKM Specialist Children's Hospital","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040a","PETRONAS Bandar Sri Permaisuri","","3.0958267","101.7126279","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1034","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","PETRONAS Bandar Sri Permaisuri","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040b","Shell","","3.096207","101.713121","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1035","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Shell","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040c","Taco Bell Bandar Sri Permaisuri","","3.1005921","101.7123816","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1036","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Taco Bell Bandar Sri Permaisuri","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040d","Cheras Stadium","","3.1005659","101.7215555","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1037","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Cheras Stadium","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040e","PETRONAS EAST WEST LINK KL","","3.091453","101.711282","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1038","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-10-30","30-Oct-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","PETRONAS EAST WEST LINK KL","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000040f","Shell","","3.0925676","101.710881","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1039","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Shell","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000410","Decathlon Old Klang Road","","3.0949245","101.674616","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1040","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","Decathlon Old Klang Road","6","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000411","NSK Trade City (Kuchai Lama)","","3.0843744","101.6920048","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1041","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","NSK Trade City (Kuchai Lama)","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000412","McDonald's Kuchai Lama DT","","3.0872023","101.6901265","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1042","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Kuala Lumpur","W.P. KUALA LUMPUR","Dewan Bandaraya Kuala Lumpur","114301","McDonald's Kuchai Lama DT","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000413","Kelab Golf Negara Subang","","3.0877985","101.59496","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1043","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Petaling Jaya","210302","Kelab Golf Negara Subang","4","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000414","MBPJ Stadium","","3.0986717","101.5937355","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1044","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Petaling Jaya","210302","MBPJ Stadium","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000415","Saujana Golf & Country Club","","3.1062777","101.575073","AC Charger","2","2","0","Existing","Outdoor","MEVnet / PLANMalaysia","1045","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Saujana Golf & Country Club","4","","0","2","{""Others"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000416","AUTO BAVARIA - BMW ARA DAMANSARA","","3.1145778","101.5699771","AC & DC Charger","12","10","2","Existing","Indoor & Outdoor","MEVnet / PLANMalaysia","1046","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-08-30","30-Aug-23","Selangor","SELANGOR","Majlis Bandaraya Petaling Jaya","210302","AUTO BAVARIA - BMW ARA DAMANSARA","20","Showroom","6","6","{""BMW"":10,""TNBX (GoToU)"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000417","BHPetrol","","3.1136618","101.5680007","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1047","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","BHPetrol","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000418","Subang Airport - Arrival | Sky Park Domestic Flights Lapangan Terbang","","3.1332448","101.5537971","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1048","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Subang Airport - Arrival | Sky Park Domestic Flights Lapangan Terbang","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000419","Shah Alam Stadium","","3.0822059","101.5438145","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1049","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Shah Alam Stadium","6","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000041a","Malawati Stadium","","3.0800739","101.5471833","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1050","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Malawati Stadium","4","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000041b","Giant Hypermarket Shah Alam Stadium","","3.0840056","101.5493023","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1051","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Giant Hypermarket Shah Alam Stadium","10","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000041c","SHAH ALAM EXTREME PARK - SECTION 13","","3.08681986","101.5425409","AC Charger","2","2","0","Existing","Outdoor","MEVnet / PLANMalaysia","1052","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-08-30","30-Aug-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","SHAH ALAM EXTREME PARK - SECTION 13","4","F&B","0","2","{""Others"":2}","TRUE","TRUE"
"6d65766e-6574-5000-8000-00000000041d","Petronas Section 13 ( GANDA MESRA )","","3.078439","101.5468931","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1053","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Petronas Section 13 ( GANDA MESRA )","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-00000000041e","Lotus's Shah Alam","","3.071783","101.5387217","DC Fast Charger","1","0","1","Existing","Indoor","MEVnet / PLANMalaysia","1054","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2024-10-31","31-Oct-24","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Lotus's Shah Alam","10","Shopping Mall","1","0","{""Jomcharge"":1}","TRUE","TRUE"
"6d65766e-6574-5000-8000-00000000041f","Shah Alam Club","","3.0756382","101.5362644","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1055","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Shah Alam Club","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000420","DECATHLON SHAH ALAM","","3.0698997","101.5244598","AC Charger","1","1","0","Existing","Outdoor","MEVnet / PLANMalaysia","1056","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","DECATHLON SHAH ALAM","4","Shopping Mall","0","1","{""ABB"":1}","TRUE","TRUE"
"6d65766e-6574-5000-8000-000000000421","Wet World Water Park Shah Alam","","3.0722273","101.5125154","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1057","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Wet World Water Park Shah Alam","3","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000422","McDonald's Section 3 Shah Alam DT","","3.07445","101.510395","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1058","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","McDonald's Section 3 Shah Alam DT","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000423","Caltex Shah Alam Section 3","","3.0742538","101.5097954","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1059","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","Caltex Shah Alam Section 3","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000424","UiTM Shah Alam Sports Complex","","3.0672456","101.497258","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1060","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","UiTM Shah Alam Sports Complex","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000425","SnoWalk by i-City","","3.0650901","101.4848076","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1061","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","SnoWalk by i-City","2","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000426","i-City Theme Park","","3.0650157","101.4828033","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1062","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","i-City Theme Park","6","","0","0","{}","TRUE","FALSE"
"6d65766e-6574-5000-8000-000000000427","I-City Convention Centre (iCCC)","","3.0637094","101.4806482","Charger type not specified","0","0","0","Newly Proposed","TM","MEVnet / PLANMalaysia","1063","https://gisdev.planmalaysia.gov.my/server/rest/services/Hosted/MEVnet_EVCB/FeatureServer/0","2023-03-06","6-Mar-23","Selangor","SELANGOR","Majlis Bandaraya Shah Alam","210301","I-City Convention Centre (iCCC)","6","","0","0","{}","TRUE","FALSE"
